Date,AAPL,RELIANCE.NS,TCS.NS,MARUTI.NS,HDFCBANK.NS,AMZN,ICICIBANK.NS,INFY.NS
27-12-2023,191.164093,1283.922241,3549.456055,10083.09766,828.9718018,153.3399963,986.086792,1475.400879
28-12-2023,191.5896606,1293.203491,3538.932129,10066.53418,829.9208374,153.3800049,989.6779175,1471.211426
29-12-2023,190.5504761,1282.979004,3532.878662,10096.6709,831.8676147,151.9400024,980.527832,1452.616943
02-01-2024,183.7312927,1296.255859,3523.37915,9994.15918,826.9277344,149.9299927,966.4093018,1444.614258
03-01-2024,182.3555756,1282.160156,3438.209717,9876.458008,814.1766357,148.4700012,968.1802368,1402.8125
04-01-2024,180.0396423,1288.786011,3414.973389,9815.351563,822.9125977,144.5700073,971.2302856,1424.184082
05-01-2024,179.3171539,1294.270508,3481.189941,9817.018555,818.7027588,145.2400055,977.6746216,1442.872559
08-01-2024,183.6521301,1284.170288,3425.683594,9748.121094,809.5773926,149.1000061,966.1633301,1433.693115
09-01-2024,183.2364655,1280.770508,3436.486572,9823.975586,803.2747803,151.3699951,963.949585,1439.812988
10-01-2024,184.2756805,1315.314819,3458.047119,9810.353516,805.9272461,153.7299957,977.0350952,1430.962891
11-01-2024,183.6818237,1349.908813,3479.001953,9811.235352,802.5447998,155.1799927,975.1657715,1406.766602
12-01-2024,184.0084381,1360.654175,3616.138916,9766.693359,798.7485352,154.6199951,987.3165894,1518.379639
16-01-2024,181.7419891,1364.525513,3596.115479,9980.242188,817.2183838,153.1600037,992.7770996,1536.079712
17-01-2024,180.8017426,1351.571289,3617.814941,9851.025391,748.2792969,151.7100067,965.9173584,1544.223389
18-01-2024,186.690567,1357.899536,3634.579102,9726.364258,723.2879639,153.5,970.4431152,1546.483032
19-01-2024,189.5904236,1357.403198,3697.834473,9837.304688,715.7443848,155.3399963,983.0859375,1562.111572
23-01-2024,193.1732178,1318.813843,3618.30835,9663.59375,694.6708984,156.0200043,1012.45459,1546.059448
24-01-2024,192.5001984,1334.001465,3602.881348,9788.792969,708.5657959,156.8699951,983.0859375,1577.363647
25-01-2024,192.1735992,1343.133789,3573.340576,9683.733398,698.3453979,157.75,993.6625977,1571.432251
29-01-2024,189.7586823,1437.411133,3564.618408,9791.929688,707.9573975,161.2599945,1000.008545,1559.663818
30-01-2024,186.1066284,1397.283081,3564.196533,9752.972656,702.9202271,159,1000.500549,1554.815063
31-01-2024,182.5040588,1416.143555,3578.638672,9983.526367,711.8022461,155.1999969,1011.569092,1563.712158
01-02-2024,184.938736,1416.168335,3614.463135,10425.57129,713.6516113,159.2799988,1008.617493,1560.087646
02-02-2024,183.9391479,1446.990112,3719.638428,10442.72168,703.8206177,171.8099976,1007.485962,1594.263306
05-02-2024,185.7503052,1428.452393,3726.203125,10220.35059,703.1878662,170.3099976,1006.99408,1588.473267
06-02-2024,187.3536835,1417.309814,3878.784912,10628.34082,702.822876,169.1499939,1009.84729,1628.250977
07-02-2024,187.4625397,1431.554443,3829.456055,10717.37695,695.9362183,170.5299988,1005.665833,1594.639893
08-02-2024,186.3837433,1439.470825,3877.003418,10529.40625,682.8444214,169.8399963,973.3455811,1593.086426
09-02-2024,187.1467896,1450.0177,3876.628174,10518.57617,683.1120605,174.4499969,994.4005127,1571.667725
12-02-2024,185.4621429,1441.679443,3864.436768,10495.88867,676.4932251,172.3399963,980.0358887,1581.788574
13-02-2024,183.3711395,1454.335815,3891.445313,10578.99512,678.6588745,168.6399994,1003.353699,1585.978271
14-02-2024,182.4891968,1470.491211,3845.11792,10807.78516,673.5974731,170.9799957,1006.20697,1568.702026
15-02-2024,182.2018127,1459.795288,3848.025146,10868.84082,688.197998,169.8000031,1000.254517,1578.257935
16-02-2024,180.6657867,1449.843994,3871.563721,11153.19824,691.045105,169.5099945,1006.748108,1602.077759
20-02-2024,179.9225464,1460.217407,3779.986572,11217.92969,707.7870483,167.0800018,1031.836792,1586.637329
21-02-2024,180.675705,1456.916748,3743.271484,11236.94141,700.4137573,168.5899963,1034.985107,1558.675293
22-02-2024,182.7072144,1470.863403,3832.926514,11425.05957,690.8747559,174.5800018,1045.56189,1582.965576
23-02-2024,180.8739166,1482.651245,3800.103027,11305.2998,691.3857422,174.9900055,1044.18457,1578.728882
26-02-2024,179.5261536,1476.397461,3752.228027,11238.06934,692.2131958,174.7299957,1037.198853,1563.005981
27-02-2024,180.9828949,1474.734863,3849.150391,11271.04785,691.1668091,173.5399933,1043.102173,1566.25415
28-02-2024,179.7837982,1444.93042,3862.795654,10930.14258,685.9348755,173.1600037,1029.327881,1573.456665
29-02-2024,179.1198425,1450.067505,3840.428955,11062.98535,683.0147705,176.7599945,1035.231201,1575.951538
01-03-2024,178.0396881,1481.162231,3839.725342,11388.94629,696.3256226,178.2200012,1069.371582,1557.874878
04-03-2024,173.520813,1496.325073,3826.924072,11362.68164,697.2745972,177.5800018,1074.733643,1541.398926
05-03-2024,168.5857239,1489.177856,3762.590576,11437.60449,701.2411499,174.1199951,1070.503174,1512.495361
06-03-2024,167.5947266,1491.957397,3811.543701,11336.12207,702.0928345,173.5099945,1079.407104,1522.898926
07-03-2024,167.4758148,1468.059326,3853.089355,11280.25977,703.7962036,176.8200073,1070.404663,1521.863159
11-03-2024,171.1920166,1455.824707,3865.984131,11168.0459,694.8899536,171.9600067,1061.303711,1506.940552
12-03-2024,171.6677094,1464.585083,3931.536865,11280.11328,710.3421631,175.3899994,1059.483643,1518.567871
13-03-2024,169.5866241,1421.65271,3890.976318,11162.75488,710.7558594,176.5599976,1066.469116,1517.108765
14-03-2024,171.439743,1420.957886,3945.932129,11176.91504,708.3467407,178.75,1066.124756,1556.557007
15-03-2024,171.0631866,1407.805176,3956.857666,11247.52734,706.9840698,174.4199982,1062.927246,1538.38623
18-03-2024,172.1532745,1428.899048,3894.259033,11403.98926,703.7719727,174.4799957,1063.76355,1508.870728
19-03-2024,174.4919739,1414.778564,3729.954834,11365.52246,705.3779297,175.8999939,1066.469116,1470.081421
20-03-2024,177.058609,1433.142578,3723.952637,11702.75391,696.4716797,178.1499939,1067.010376,1463.961792
21-03-2024,169.8244171,1440.314575,3725.875,11670.41309,703.6259155,178.1499939,1064.353882,1463.72644
22-03-2024,170.7262573,1444.334839,3667.684082,12091.38672,702.2144775,178.8699951,1072.716797,1420.559448
26-03-2024,168.1794434,1430.983643,3636.361084,12005.97656,693.7218628,178.3000031,1066.223145,1405.307373
27-03-2024,171.7469482,1481.881958,3602.037109,12260.58984,701.1681519,179.8300018,1066.272461,1397.022217
28-03-2024,169.9334564,1474.93335,3635.23584,12348.79199,704.6722412,180.3800049,1075.668457,1410.391357
01-04-2024,168.496521,1473.866333,3673.170166,12318.65625,715.6713867,180.9700012,1081.916016,1407.943481
02-04-2024,167.3172607,1476.025146,3642.269043,12301.84961,720.3679199,180.6900024,1063.76355,1396.080811
03-04-2024,168.1199646,1460.788086,3701.820313,12179.73633,721.4143066,182.4100037,1059.827881,1394.009521
04-04-2024,167.2974396,1452.17688,3754.337646,12316.35352,743.4611816,180,1061.451416,1399.705444
05-04-2024,168.0505829,1449.372437,3731.782959,12173.61133,754.1439209,185.0700073,1065.928101,1392.550171
08-04-2024,166.9307861,1475.057373,3725.500244,12608.25684,752.7081299,185.1900024,1069.617554,1390.290649
09-04-2024,168.1397858,1452.896484,3701.116699,12630.7002,753.6572876,185.6699982,1089.196655,1407.378418
10-04-2024,166.2668304,1468.704468,3736.847412,12429.54785,747.7196655,185.9499969,1091.508789,1418.629272
12-04-2024,174.9577484,1456.370728,3752.555664,12021.65723,739.2512817,186.1300049,1086.589355,1397.869507
15-04-2024,171.1325684,1454.062744,3696.099609,12174.83594,727.4491577,183.6199951,1060.959473,1382.241089
16-04-2024,167.852417,1454.981079,3631.953125,12253.09277,734.5304565,183.3200073,1049.841797,1331.683228
18-04-2024,165.533493,1453.566406,3621.825195,12157.34277,727.4491577,179.2200012,1038.428833,1336.202271
19-04-2024,163.5118866,1459.323975,3588.251221,12457.18457,745.2619019,174.6300049,1050.038574,1328.67041
22-04-2024,164.3442993,1468.977417,3624.263428,12530.24609,735.9661865,177.2299957,1069.125732,1348.912354
23-04-2024,165.3947449,1448.603271,3633.735352,12736.78906,733.727417,179.5399933,1072.667603,1357.997803
24-04-2024,167.4956665,1439.520508,3592.799561,12685.63086,735.7227783,176.5899963,1079.062744,1347.029541
25-04-2024,168.3578033,1449.248413,3612.634277,12664.51172,735.260498,173.6699982,1095.788574,1354.278809
26-04-2024,167.7731018,1441.878174,3583.703125,12449.73633,734.7981567,179.6199951,1090.032959,1346.558716
29-04-2024,171.9352417,1454.261353,3629.514893,12436.50586,744.3858643,180.9600067,1141.440308,1350.79541
30-04-2024,168.7938385,1456.221802,3583.046143,12561.6084,739.8109741,175,1131.847534,1337.426392
02-05-2024,171.4694824,1455.775269,3623.044189,12549.7002,745.7242432,184.7200012,1121.074097,1331.683228
03-05-2024,181.7261353,1423.464355,3604.381348,12242.75391,739.567627,186.2100067,1123.632324,1333.425049
06-05-2024,180.0712128,1409.095703,3677.202393,12190.95801,741.052063,188.6999969,1127.813721,1342.463379
07-05-2024,180.7549438,1391.178223,3731.501709,12117.20996,733.0217285,188.7599945,1113.645874,1356.632446
08-05-2024,181.0919189,1408.12793,3729.626465,12293.12598,721.5845947,188,1104.889526,1343.781372
09-05-2024,182.9054108,1383.882324,3713.918213,12255.00391,704.4776001,189.5,1097.707153,1355.314453
10-05-2024,181.6451721,1397.084595,3651.740967,12422.44238,709.3616333,187.4799957,1099.0354,1341.521851
13-05-2024,184.8503571,1392.394287,3702.289063,12420.8252,717.9208984,186.5700073,1109.808838,1340.156616
14-05-2024,185.9915314,1409.641479,3658.587158,12558.37402,720.7328491,187.0700073,1102.479004,1341.333496
15-05-2024,188.2639465,1405.869629,3639.080811,12512.41016,709.6575317,185.9900055,1106.217651,1336.86145
16-05-2024,188.3830414,1414.877808,3684.942139,12248.14355,720.3875122,183.6300049,1112.809692,1368.307007
17-05-2024,188.4128265,1425.151855,3621.793945,12389.12207,722.2868652,184.6999969,1112.268433,1359.786621
21-05-2024,190.8737793,1425.57373,3608.663818,12224.2793,719.6722412,183.1499939,1102.872437,1350.230469
22-05-2024,189.434906,1449.918579,3619.810547,12281.16992,719.8695679,183.1300049,1093.181274,1369.672119
23-05-2024,185.4457703,1475.131958,3677.857422,12676.66504,736.3468018,181.0500031,1116.203979,1386.24231
24-05-2024,188.5219727,1469.374512,3636.341309,12740.90625,748.4827271,180.75,1113.695068,1379.369507
28-05-2024,188.5318909,1445.501099,3627.272705,12562.68555,755.0441284,182.1499939,1108.775635,1381.205444
29-05-2024,188.8296051,1430.189575,3593.030029,12533.33398,744.0921631,182.0200043,1084.228149,1366.047485
30-05-2024,189.8219299,1414.38147,3529.220947,12346.49023,747.3234253,179.3200073,1095.73938,1343.922485
31-05-2024,190.7745667,1419.890747,3467.677734,12151.75684,755.5620728,176.4400024,1102.970947,1351.077026
03-06-2024,192.5408936,1499.228516,3497.811768,12227.07324,775.6160278,178.3399963,1141.292725,1350.116699
04-06-2024,192.858429,1387.009155,3509.288818,11932.96387,731.6848145,179.3399963,1054.170654,1338.352661
05-06-2024,194.3667755,1410.311646,3538.997314,12252.99414,765.552063,181.2799988,1090.770874,1373.356445
06-06-2024,192.987442,1421.081909,3618.299072,12420.48242,769.4493408,185,1092.492676,1413.833984
07-06-2024,195.3789368,1459.150024,3678.32959,12555.13965,776.1833496,184.3000031,1103.610352,1472.749634
10-06-2024,191.6378784,1460.589478,3645.031494,12463.65234,770.2387085,187.0599976,1105.676514,1440.242798
11-06-2024,205.5601807,1445.972778,3638.797119,12606.83691,771.9653931,187.2299957,1100.16687,1436.401489
12-06-2024,211.4347534,1452.573853,3619.479492,12592.82129,776.5780029,186.8899994,1101.495117,1426.270264
13-06-2024,212.5957947,1454.484741,3663.405029,12590.37109,779.8340454,183.8300018,1089.491699,1434.672974
14-06-2024,210.8592224,1466.694458,3619.857422,12588.75488,787.8012695,183.6600037,1087.819214,1429.823242
18-06-2024,212.6453857,1470.143921,3603.846191,12310.17969,793.1786499,182.8099976,1104.741821,1438.754395
20-06-2024,208.0707703,1462.872681,3577.538086,11906.94434,823.5431519,186.1000061,1138.144287,1455.271851
21-06-2024,205.8976135,1443.515869,3599.737061,11957.90625,821.7671509,189.0800018,1139.964478,1471.885376
24-06-2024,206.5426025,1430.884277,3605.451416,11940.16699,825.0478516,185.5700073,1151.229736,1466.555664
25-06-2024,207.4654694,1443.466309,3625.902832,11874.7002,844.2631226,186.3399963,1178.630615,1480.768433
26-06-2024,211.6133881,1502.901367,3642.339355,11954.7207,839.4038086,193.6100006,1198.357422,1479.567993
27-06-2024,212.4568481,1519.304932,3716.303955,11935.61035,836.7644653,197.8500061,1200.226685,1510.922607
28-06-2024,209.0035248,1553.898926,3687.964844,11793.60254,830.671814,193.25,1180.25415,1504.584473
01-07-2024,215.0865021,1548.6875,3757.914795,11866.90918,841.229126,197.1999969,1192.306519,1527.680176
02-07-2024,218.5794983,1553.675659,3794.944092,11802.17773,853.7597046,200,1171.39917,1556.72998
03-07-2024,219.8497009,1541.019287,3745.681885,11881.61035,872.5310669,197.5899963,1182.221802,1562.828003
05-07-2024,224.6029205,1576.953247,3789.654297,11862.40137,813.0598755,200,1213.509033,1582.082397
08-07-2024,226.0715637,1589.138184,3772.083984,11783.55664,806.7698975,199.2899933,1215.132446,1595.719116
09-07-2024,226.924942,1578.591187,3764.810547,12571.60449,807.3372192,199.3399963,1228.119507,1591.397583
10-07-2024,231.1919556,1572.585571,3692.687988,12517.7998,802.206604,199.7899933,1223.150879,1582.850708
11-07-2024,225.8235016,1569.036865,3706.432617,12461.35059,800.1345825,195.0500031,1218.477539,1587.124023
12-07-2024,228.7706757,1584.993774,3952.271973,12311.69922,800.5292358,194.4900055,1213.01709,1643.831055
15-07-2024,232.601059,1585.490112,3938.338623,12391.52246,800.2332764,192.7200012,1210.114624,1639.317627
16-07-2024,233.0178375,1564.669189,3947.076416,12387.21094,799.0739746,193.0200043,1219.904175,1657.563721
18-07-2024,222.4594879,1575.0177,4076.584229,12391.62012,796.631958,183.75,1230.136597,1688.293945
19-07-2024,222.588501,1543.724243,4073.602539,12274.26172,792.9320068,183.1300049,1228.513062,1721.809204
22-07-2024,222.2411957,1489.649536,4059.352295,12388.87598,810.3218994,182.5500031,1221.134155,1738.999023
23-07-2024,223.2831268,1476.968262,4073.554443,12376.91992,798.407959,186.4100037,1206.966309,1764.015381
24-07-2024,216.8627777,1484.710938,4077.247314,12237.95117,791.3286743,180.8300018,1203.276733,1761.182373
25-07-2024,215.8208466,1481.435181,4092.633057,12259.46387,797.5199585,179.8500061,1178.581543,1752.443481
26-07-2024,216.2872314,1497.93811,4154.507813,12410.87793,798.2846069,182.5,1187.731445,1804.348999
29-07-2024,216.565094,1508.931763,4148.117188,12496.97363,791.8220215,183.1999969,1193.142822,1796.858521
30-07-2024,217.1207886,1502.032715,4133.204102,12616.6377,797.0019531,181.7100067,1189.94519,1802.668335
31-07-2024,220.3756256,1494.364502,4152.141113,12853.95215,797.1005859,186.9799957,1195.307373,1794.12146
01-08-2024,216.6841583,1504.167114,4163.266602,13092.34668,808.4719238,184.0700073,1190.584717,1779.092529
02-08-2024,218.1726532,1488.309204,4055.281006,12590.13281,818.5111694,167.8999939,1177.253296,1748.938232
05-08-2024,207.6639099,1436.691284,3934.087891,12070.20898,797.1005859,161.0200043,1153.689453,1682.388062
06-08-2024,205.6395721,1445.352417,3949.37915,12001.20605,789.9226074,161.9299927,1148.032227,1681.619873
07-08-2024,208.2097168,1454.062744,3977.073975,12239.03223,800.9238892,162.7700043,1153.54187,1720.560791
08-08-2024,211.6729279,1438.478271,3950.657471,12088.0166,810.395874,165.8000031,1145.818481,1673.985352
09-08-2024,214.5804291,1463.468262,4003.868408,12093.30957,814.0958252,166.9400024,1152.705566,1700.490234
12-08-2024,216.1103973,1449.893677,3972.528564,12141.83398,818.9798584,166.8000031,1163.819946,1726.082764
13-08-2024,219.8259888,1452.871704,3973.759766,12045.87305,790.9092407,170.2299957,1159.403931,1726.130615
14-08-2024,220.2730408,1451.109741,4066.832031,12074.95801,793.1786499,170.1000061,1152.755249,1750.906982
16-08-2024,224.5747986,1467.3396,4181.208008,12082.52637,805.166626,177.0599976,1178.15918,1785.19043
19-08-2024,224.4158325,1482.479126,4251.225098,12019.70605,804.8952637,178.2200012,1166.896118,1790.808472
20-08-2024,225.0317993,1489.999023,4282.754395,12084.1582,807.9292603,178.8800049,1170.418945,1797.914795
21-08-2024,224.9225159,1492.713257,4309.455078,12090.09473,802.0586548,180.1100006,1165.854126,1798.394897
22-08-2024,223.0646973,1492.165405,4262.587402,12144.90039,804.7719727,176.1300049,1181.979736,1805.645264
23-08-2024,225.3596191,1494.008057,4226.513184,12170.57324,801.6885986,177.0399933,1194.28479,1788.215454
26-08-2024,225.6973877,1506.582886,4263.013672,12112.69922,809.0392456,175.5,1204.009766,1801.70813
27-08-2024,226.5418701,1494.481201,4257.995605,12363.08984,807.9539185,173.1199951,1216.959839,1824.707642
28-08-2024,225.0119019,1492.339844,4266.421875,12225.18164,807.6332397,170.8000031,1214.479004,1862.160278
29-08-2024,228.2903748,1514.874756,4271.866699,12320.45117,808.3485718,172.1199951,1212.543945,1856.638428
30-08-2024,227.5055389,1503.619751,4311.585938,12270.19531,807.5346069,178.5,1219.787964,1866.577759
03-09-2024,221.3162079,1503.121704,4272.387207,12264.35742,807.7565918,176.25,1238.146362,1864.224976
04-09-2024,219.4087219,1508.525146,4241.046875,12204.15918,809.9519043,173.3300018,1226.883301,1846.170898
05-09-2024,220.9287262,1487.035889,4237.92334,12166.91211,811.7525024,177.8899994,1226.486328,1856.446411
06-09-2024,219.3789063,1458.997803,4219.744629,12055.66699,807.5592041,171.3899994,1198.89917,1826.388184
09-09-2024,219.4683533,1456.632324,4212.926758,12015.69922,812.2705688,175.3999939,1225.543579,1819.473999
10-09-2024,218.6735382,1455.71106,4268.125977,12132.08984,814.1698608,179.5500031,1227.82605,1836.423828
11-09-2024,221.2069244,1445.725952,4241.142578,12111.51172,810.987915,184.5200043,1226.883301,1834.358887
12-09-2024,221.3162079,1473.91333,4277.452148,12268.06738,822.1865234,187,1242.562378,1873.059937
13-09-2024,221.0479431,1466.766846,4282.091797,12184.17578,821.8658447,186.4900055,1240.776001,1866.962036
16-09-2024,214.9083099,1465.496948,4273.239258,12157.41602,824.3324585,184.8899994,1253.180298,1872.86792
17-09-2024,215.3752289,1466.443237,4266.043457,12114.62891,823.2718506,186.8800049,1258.390137,1875.07666
18-09-2024,219.2497711,1457.628296,4115.025879,12073.42383,836.0984497,186.4299927,1278.485107,1817.07312
19-09-2024,227.3763733,1463.828613,4067.683838,12219.24609,842.8571167,189.8699951,1282.107178,1819.041748
20-09-2024,226.7107697,1480.014038,4057.032715,12479.43066,858.9890137,191.6000061,1328.201416,1830.133667
23-09-2024,224.9920349,1487.434326,4041.504639,12547.29492,868.1651001,193.8800049,1311.778198,1821.202515
24-09-2024,225.8861542,1483.450195,4044.155518,12602.20117,872.2350464,193.9600067,1308.503418,1823.267334
25-09-2024,224.8927155,1488.006958,4047.422363,12648.40137,877.6862793,192.5299988,1313.713257,1820.098145
26-09-2024,226.0351868,1491.991089,4064.22876,13240.49316,879.8323364,191.1600037,1318.873535,1824.851807
27-09-2024,226.303421,1520.103882,4079.567139,13351.0957,864.6376953,187.9700012,1296.595337,1831.093872
30-09-2024,231.4794464,1470.701172,4041.504639,13096.25391,854.4750977,186.3300018,1263.252686,1801.179932
01-10-2024,224.7337341,1458.997803,4059.872803,13025.02539,851.5890503,185.1300049,1264.641968,1828.789063
03-10-2024,224.1972504,1401.378052,4007.656006,12511.92773,829.7838135,181.9600067,1246.730103,1818.273682
04-10-2024,225.3199005,1381.009399,4026.119141,12470.77441,817.7712402,186.5099945,1230.257202,1842.041626
07-10-2024,220.2432404,1365.272217,4045.623291,12393.3623,798.1119385,180.8000031,1224.452026,1857.550781
08-10-2024,224.2966309,1391.79126,4027.065918,12397.76465,814.5152588,182.7200012,1227.131348,1871.235352
09-10-2024,228.0420227,1369.131836,4026.781738,12624.06543,805.6845703,185.1699982,1234.623535,1875.268677
10-10-2024,227.5452728,1365.595947,4002.590332,12805.50098,820.114502,186.6499939,1233.978516,1842.85791
11-10-2024,226.0650024,1366.641724,3928.549316,12639.84473,814.4905396,188.8200073,1213.635498,1858.31897
14-10-2024,229.7905426,1367.065063,3916.66626,12403.60059,832.7931519,187.5399933,1222.318481,1881.174683
15-10-2024,232.3238983,1338.678467,3897.871582,12313.47656,830.8198242,187.6900024,1245.886597,1881.558838
16-10-2024,230.2673798,1348.688477,3877.184082,12251.2998,838.5651855,186.8899994,1233.631226,1843.914185
17-10-2024,230.6349945,1351.029175,3890.486816,12013.7207,825.4178467,187.5299988,1221.822388,1890.009644
18-10-2024,233.4663849,1353.8927,3913.313232,11975.48438,829.7098389,188.9900055,1254.817749,1805.021118
21-10-2024,234.9367065,1363.753296,3872.311035,12045.52734,852.8223877,189.0700073,1249.409546,1779.23645
22-10-2024,234.3207703,1338.006104,3811.234375,11795.63086,845.8417969,189.6999969,1257.7948,1778.13208
23-10-2024,229.2540588,1333.200317,3859.402832,11828.17969,856.3251343,184.7100067,1242.016479,1799.067139
24-10-2024,229.0652771,1334.470337,3841.986328,11637.74023,863.1577148,186.3800049,1243.157715,1789.415894
25-10-2024,229.8998108,1322.567749,3851.145508,11379.68262,860.0744019,187.8300018,1245.837036,1788.167603
28-10-2024,231.8768005,1329.04187,3882.751465,11360.29297,855.5357056,188.3899994,1282.950684,1791.336548
29-10-2024,232.14505,1334.669434,3867.94458,10927.72461,864.243042,190.8300018,1321.651978,1786.431763
30-10-2024,228.5983582,1338.553955,3876.866699,11135.92188,855.7330322,192.7299957,1302.102905,1750.300903
31-10-2024,224.4357147,1326.751099,3766.577881,10957.84961,856.2757568,186.3999939,1282.355225,1706.740112
01-11-2024,221.4552765,1333.324829,3781.526367,10991.04004,857.0650635,197.9299927,1281.908691,1710.236572
04-11-2024,220.561142,1296.970093,3762.496094,10934.10645,845.619751,195.7799988,1267.42041,1712.956299
05-11-2024,221.9917603,1300.107544,3769.330322,11050.49609,867.2030029,199.5,1286.771118,1703.777832
06-11-2024,221.26651,1320.077759,3929.068848,11232.6748,865.9203491,207.0899963,1292.37793,1771.280029
07-11-2024,225.9954529,1300.456177,3939.746582,11179.1543,861.628418,210.0500031,1268.908936,1751.223755
08-11-2024,225.7269135,1278.643188,3936.045166,11181.97363,865.5256348,208.1799927,1249.210938,1777.350342
11-11-2024,223.011734,1267.637085,3985.115479,11277.6377,871.3717041,206.8399963,1259.581055,1806.633789
12-11-2024,223.011734,1269.18103,3983.881104,11023.78516,847.6424561,208.9100037,1260.870972,1815.083862
13-11-2024,223.8969116,1247.069336,3939.224854,10931.28613,829.4631348,214.1000061,1244.100342,1814.695313
14-11-2024,226.9800873,1262.557495,3935.000977,10888.20215,835.0871582,211.4799957,1247.325439,1810.956055
18-11-2024,226.7811737,1255.734741,3815.031006,10975.16211,841.1797485,201.6999969,1243.852295,1759.382202
19-11-2024,227.0397491,1236.710693,3834.060791,10841.95313,859.5070801,204.6100006,1239.535645,1772.300049
21-11-2024,227.2784576,1218.134888,3865.666992,10745.15137,858.9890137,198.3800049,1240.974609,1781.332642
22-11-2024,228.6210938,1260.366211,4028.68042,10945.13574,861.159668,197.1199951,1268.264038,1847.572266
25-11-2024,231.6048126,1281.880249,4095.593506,10907.09863,880.8929443,201.4499969,1290.988647,1835.382935
26-11-2024,233.7829132,1290.545654,4131.28125,10826.76758,880.8683472,207.8600006,1294.958008,1868.842896
27-11-2024,233.6536407,1288.055542,4112.155762,10939.94238,894.0649414,205.7400055,1290.740479,1869.182861
29-11-2024,236.0406036,1287.05957,4053.594727,10955.62305,886.0483398,207.8899994,1290.145142,1804.448486
02-12-2024,238.2882843,1303.942261,4059.099854,11118.95508,890.3156128,210.7100067,1294.660278,1825.7677
03-12-2024,241.3316803,1318.035889,4083.872559,11158.47754,900.9715576,213.4400024,1298.381592,1837.714111
04-12-2024,241.6897125,1303.74292,4132.89502,11010.67676,917.6461792,218.1600037,1305.973022,1834.946045
05-12-2024,241.7195435,1316.790894,4236.966797,11062.51563,920.4335327,220.5500031,1326.266479,1879.235229
06-12-2024,241.5206604,1306.332642,4219.36084,11196.76367,915.5494995,227.0299988,1318.575806,1867.143188
09-12-2024,245.4093933,1289.997925,4225.672363,11159.02148,922.5302124,226.0899963,1312.175171,1868.3573
10-12-2024,246.4238586,1279.73877,4207.068848,11078.2959,921.5928345,225.0399933,1320.262695,1892.541504
11-12-2024,245.1508026,1273.115234,4202.229004,11156.99316,919.1261597,230.2599945,1317.335327,1917.40564
12-12-2024,246.6128387,1257.876221,4228.330078,11047.8252,917.2268677,228.9700012,1319.071899,1929.886353
13-12-2024,246.7819061,1267.786621,4246.316406,11151.84863,923.3934937,227.4600067,1334.602173,1942.221191
16-12-2024,249.6760864,1263.254761,4190.602051,11156.25195,920.1621704,232.9299927,1335.792847,1923.136108
17-12-2024,252.102829,1240.346191,4108.312012,10989.60547,904.4002686,231.1499939,1323.537476,1919.785156
18-12-2024,246.7023468,1248.264526,4126.678223,10884.6416,893.2756348,220.5200043,1304.087646,1922.261963
19-12-2024,248.4328766,1225.555176,4054.591553,10838.04492,884.7902832,223.2899933,1277.046265,1890.258911
20-12-2024,253.1073761,1200.505371,3958.159668,10784.32715,873.9370117,224.9199982,1278.53479,1866.900391
